time,value
2019-03-14 23:52:10,12.0
2019-03-14 23:52:20,12.0
2019-03-14 23:52:30,12.0
2019-03-14 23:52:40,12.0
2019-03-14 23:52:50,12.0
2019-03-14 23:53:00,12.0
2019-03-14 23:53:10,12.0
2019-03-14 23:53:20,12.0
2019-03-14 23:53:30,12.0
2019-03-14 23:53:40,12.0
2019-03-14 23:53:50,12.0
2019-03-14 23:54:00,12.0
2019-03-14 23:54:10,12.0
2019-03-14 23:54:20,12.0
2019-03-14 23:54:30,12.0
2019-03-14 23:54:40,12.0
2019-03-14 23:54:50,12.0
2019-03-14 23:55:00,12.0
2019-03-14 23:55:10,12.0
2019-03-14 23:55:20,12.0
2019-03-14 23:55:30,12.0
2019-03-14 23:55:40,12.0
2019-03-14 23:55:50,12.0
2019-03-14 23:56:00,12.0
2019-03-14 23:56:10,12.0
2019-03-14 23:56:20,12.0
2019-03-14 23:56:30,12.0
2019-03-14 23:56:40,12.0
2019-03-14 23:56:50,12.0
2019-03-14 23:57:00,12.0
2019-03-14 23:57:10,12.0
2019-03-14 23:57:20,12.0
2019-03-14 23:57:30,12.0
2019-03-14 23:57:40,12.0
2019-03-14 23:57:50,12.0
2019-03-14 23:58:00,12.0
2019-03-14 23:58:10,12.0
2019-03-14 23:58:20,12.0
2019-03-14 23:58:30,12.0
2019-03-14 23:58:40,12.0
2019-03-14 23:58:50,12.0
2019-03-14 23:59:00,12.0
2019-03-14 23:59:10,12.0
2019-03-14 23:59:20,12.0
2019-03-14 23:59:30,12.0
2019-03-14 23:59:40,12.0
2019-03-14 23:59:50,12.0
2019-03-15 00:00:00,12.0
2019-03-15 00:00:10,12.0
2019-03-15 00:00:20,12.0
2019-03-15 00:00:30,12.0
2019-03-15 00:00:40,12.0
2019-03-15 00:00:50,12.0
2019-03-15 00:01:00,12.0
2019-03-15 00:01:10,12.0
2019-03-15 00:01:20,12.0
2019-03-15 00:01:30,12.0
2019-03-15 00:01:40,12.0
2019-03-15 00:01:50,12.0
2019-03-15 00:02:00,12.0
2019-03-15 00:02:10,12.0
2019-03-15 00:02:20,12.0
2019-03-15 00:02:30,12.0
2019-03-15 00:02:40,12.0
2019-03-15 00:02:50,12.0
2019-03-15 00:03:00,12.0
2019-03-15 00:03:10,12.0
2019-03-15 00:03:20,12.0
2019-03-15 00:03:30,12.0
2019-03-15 00:03:40,12.0
2019-03-15 00:03:50,12.0
2019-03-15 00:04:00,12.0
2019-03-15 00:04:10,12.0
2019-03-15 00:04:20,12.0
2019-03-15 00:04:30,12.0
2019-03-15 00:04:40,12.0
2019-03-15 00:04:50,12.0
2019-03-15 00:05:00,12.0
2019-03-15 00:05:10,12.0
2019-03-15 00:05:20,12.0
2019-03-15 00:05:30,12.0
2019-03-15 00:05:40,12.0
2019-03-15 00:05:50,12.0
2019-03-15 00:06:00,12.0
2019-03-15 00:06:10,12.0
2019-03-15 00:06:20,12.0
2019-03-15 00:06:30,12.0
2019-03-15 00:06:40,12.0
2019-03-15 00:06:50,12.0
2019-03-15 00:07:00,12.0
2019-03-15 00:07:10,12.0
2019-03-15 00:07:20,12.0
2019-03-15 00:07:30,12.0
2019-03-15 00:07:40,12.0
2019-03-15 00:07:50,12.0
2019-03-15 00:08:00,12.0
2019-03-15 00:08:10,12.0
2019-03-15 00:08:20,12.0
2019-03-15 00:08:30,12.0
2019-03-15 00:08:40,12.0
2019-03-15 00:08:50,12.0
2019-03-15 00:09:00,12.0
