go.rudyc.auth_account,2019-03-14 23:52:30,
go.rudyc.create_account,2019-03-14 23:52:30,
go.rudyc.create_character,2019-03-14 23:52:30,
go.rudyc.move_character,2019-03-14 23:52:30,0.001174481
go.rudyc.receive_chats,2019-03-14 23:52:30,0.001219475
go.rudyc.roi_character,2019-03-14 23:52:30,0.008853031
go.rudyc.select_character,2019-03-14 23:52:30,
go.rudyc.send_chat,2019-03-14 23:52:30,0.001502895
go.rudyc.auth_account,2019-03-14 23:52:40,
go.rudyc.create_account,2019-03-14 23:52:40,
go.rudyc.create_character,2019-03-14 23:52:40,
go.rudyc.move_character,2019-03-14 23:52:40,0.001270897
go.rudyc.receive_chats,2019-03-14 23:52:40,0.001172796
go.rudyc.roi_character,2019-03-14 23:52:40,0.011895685
go.rudyc.select_character,2019-03-14 23:52:40,
go.rudyc.send_chat,2019-03-14 23:52:40,0.001083671
go.rudyc.auth_account,2019-03-14 23:52:50,
go.rudyc.create_account,2019-03-14 23:52:50,
go.rudyc.create_character,2019-03-14 23:52:50,
go.rudyc.move_character,2019-03-14 23:52:50,0.001029196
go.rudyc.receive_chats,2019-03-14 23:52:50,0.00112083
go.rudyc.roi_character,2019-03-14 23:52:50,0.005917688
go.rudyc.select_character,2019-03-14 23:52:50,
go.rudyc.send_chat,2019-03-14 23:52:50,0.00112315
go.rudyc.auth_account,2019-03-14 23:53:00,
go.rudyc.create_account,2019-03-14 23:53:00,
go.rudyc.create_character,2019-03-14 23:53:00,
go.rudyc.move_character,2019-03-14 23:53:00,0.001070108
go.rudyc.receive_chats,2019-03-14 23:53:00,0.001184421
go.rudyc.roi_character,2019-03-14 23:53:00,0.008462126
go.rudyc.select_character,2019-03-14 23:53:00,
go.rudyc.send_chat,2019-03-14 23:53:00,0.001281065
go.rudyc.auth_account,2019-03-14 23:53:10,
go.rudyc.create_account,2019-03-14 23:53:10,
go.rudyc.create_character,2019-03-14 23:53:10,
go.rudyc.move_character,2019-03-14 23:53:10,0.001020617
go.rudyc.receive_chats,2019-03-14 23:53:10,0.001278481
go.rudyc.roi_character,2019-03-14 23:53:10,0.00729431
go.rudyc.select_character,2019-03-14 23:53:10,
go.rudyc.send_chat,2019-03-14 23:53:10,0.00118598
go.rudyc.auth_account,2019-03-14 23:53:20,
go.rudyc.create_account,2019-03-14 23:53:20,
go.rudyc.create_character,2019-03-14 23:53:20,
go.rudyc.move_character,2019-03-14 23:53:20,0.001304394
