time,value
2019-03-15 00:45:30,487.0
2019-03-15 00:45:40,487.0
2019-03-15 00:45:50,487.0
2019-03-15 00:46:00,487.0
2019-03-15 00:46:10,487.0
2019-03-15 00:46:20,487.0
2019-03-15 00:46:30,487.0
2019-03-15 00:46:40,539.0
2019-03-15 00:46:50,539.0
2019-03-15 00:47:00,539.0
2019-03-15 00:47:10,539.0
2019-03-15 00:47:20,540.0
2019-03-15 00:47:30,540.0
2019-03-15 00:47:40,540.0
2019-03-15 00:47:50,539.0
2019-03-15 00:48:00,539.0
2019-03-15 00:48:10,539.0
2019-03-15 00:48:20,539.0
2019-03-15 00:48:30,539.0
2019-03-15 00:48:40,540.0
2019-03-15 00:48:50,539.0
2019-03-15 00:49:00,539.0
2019-03-15 00:49:10,539.0
2019-03-15 00:49:20,539.0
2019-03-15 00:49:30,540.0
2019-03-15 00:49:40,539.0
2019-03-15 00:49:50,539.0
2019-03-15 00:50:00,540.0
2019-03-15 00:50:10,540.0
2019-03-15 00:50:20,540.0
2019-03-15 00:50:30,539.0
2019-03-15 00:50:40,540.0
2019-03-15 00:50:50,540.0
2019-03-15 00:51:00,540.0
2019-03-15 00:51:10,540.0
2019-03-15 00:51:20,540.0
2019-03-15 00:51:30,540.0
2019-03-15 00:51:40,540.0
2019-03-15 00:51:50,540.0
2019-03-15 00:52:00,540.0
