go.rudyc.auth_account go.rudyc.create_account go.rudyc.create_character go.rudyc.move_character go.rudyc.receive_chats go.rudyc.roi_character go.rudyc.select_character go.rudyc.send_chat
19/03/21 23:38:20 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:38:30 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:38:40 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:38:50 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:39:00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:39:10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:39:20 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:39:30 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:39:40 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:39:50 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:40:00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:40:10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:40:20 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:40:30 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:40:40 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:40:50 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:41:00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:41:10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
19/03/21 23:41:20 0.05281984 0.121061533 0.023686066 0.001010258 0.000992612 0.006895061 0.001069463 0.001051325
19/03/21 23:41:30 0.0 0.0 0.0 0.001079547 0.000997051 0.00720673 0.0 0.001530784
19/03/21 23:41:40 0.0 0.0 0.0 0.000979825 0.001039625 0.00685116 0.0 0.001001118
19/03/21 23:41:50 0.0 0.0 0.0 0.001028142 0.001012427 0.008928519 0.0 0.001062665
19/03/21 23:42:00 0.0 0.0 0.0 0.001352179 0.001381586 0.007267852 0.0 0.001344997
19/03/21 23:42:10 0.0 0.0 0.0 0.000923888 0.005192308 0.007685889 0.0 0.001120653
19/03/21 23:42:20 0.008784923 0.043169949 0.016264656 0.001094933 0.00108194 0.008058007 0.000881276 0.001263289
19/03/21 23:42:30 0.0 0.0 0.0 0.000954913 0.001049485 0.007465701 0.0 0.001056515
19/03/21 23:42:40 0.0 0.0 0.0 0.000784905 0.00086079 0.006677852 0.0 0.000871056
19/03/21 23:42:50 0.0 0.0 0.0 0.001064369 0.001764575 0.006449836 0.0 0.000959022
19/03/21 23:43:00 0.0 0.0 0.0 0.001130638 0.001079976 0.005840667 0.0 0.001256985
19/03/21 23:43:10 0.0 0.0 0.0 0.001016748 0.000774423 0.008778221 0.0 0.001025941
19/03/21 23:43:20 0.0 0.0 0.0 0.00095997 0.001340897 0.007653499 0.0 0.001153842
19/03/21 23:43:30 0.008916624 0.050453714 0.017390819 0.001252114 0.00091661 0.00641079 0.001094908 0.001265087
19/03/21 23:43:40 0.0 0.0 0.0 0.000986729 0.001555875 0.011896241 0.0 0.00144424
19/03/21 23:43:50 0.0 0.0 0.0 0.001162026 0.000956266 0.009989187 0.0 0.001296993
19/03/21 23:44:00 0.0 0.0 0.0 0.001075839 0.00134913 0.007440795 0.0 0.000987566
19/03/21 23:44:10 0.0 0.0 0.0 0.001236625 0.000814838 0.005923889 0.0 0.002068636
19/03/21 23:44:20 0.0 0.0 0.0 0.000943609 0.001104774 0.011542418 0.0 0.001549552
19/03/21 23:44:30 0.0 0.0 0.0 0.001087612 0.001568283 0.008905482 0.0 0.000980074
19/03/21 23:44:40 0.008406075 0.047187784 0.023903336 0.001122282 0.00118612 0.00745397 0.001115947 0.00101181
19/03/21 23:44:50 0.0 0.0 0.0 0.001426279 0.000937722 0.00818346 0.0 0.000955498
19/03/21 23:45:00 0.0 0.0 0.0 0.000876946 0.001074143 0.006361159 0.0 0.001659017
19/03/21 23:45:10 0.0 0.0 0.0 0.000971427 0.001347221 0.006748682 0.0 0.001395221
19/03/21 23:45:20 0.0 0.0 0.0 0.001096426 0.001241514 0.009517392 0.0 0.001184878
19/03/21 23:45:30 0.0 0.0 0.0 0.001219215 0.001077753 0.008915651 0.0 0.001114951
19/03/21 23:45:40 0.0 0.0 0.0 0.001065098 0.0008852 0.007340946 0.0 0.001391281
19/03/21 23:45:50 0.0 0.0 0.0 0.000843126 0.001146922 0.006215795 0.0 0.001039902
19/03/21 23:46:00 0.009059325 0.048098659 0.024070892 0.001158918 0.002766495 0.016815885 0.001023943 0.001683646
19/03/21 23:46:10 0.0 0.0 0.0 0.006114263 0.001066707 0.009606831 0.0 0.000897808
19/03/21 23:46:20 0.0 0.0 0.0 0.001014514 0.001340175 0.011001385 0.0 0.001155149
19/03/21 23:46:30 0.0 0.0 0.0 0.001475522 0.001065914 0.007138221 0.0 0.001282416
19/03/21 23:46:40 0.0 0.0 0.0 0.001903322 0.001354645 0.006202083 0.0 0.001381161
19/03/21 23:46:50 0.0 0.0 0.0 0.001142321 0.001110708 0.007610472 0.0 0.001095106
19/03/21 23:47:00 0.011623834 0.038504733 0.02535741 0.001108102 0.001102418 0.008210338 0.003682168 0.007204632
19/03/21 23:47:10 0.0 0.0 0.0 0.004738833 0.001022109 0.010865554 0.0 0.002391016
19/03/21 23:47:20 0.0 0.0 0.0 0.001439626 0.001294284 0.008317117 0.0 0.002174446
19/03/21 23:47:30 0.0 0.0 0.0 0.001054948 0.001099146 0.015192615 0.0 0.001100939
19/03/21 23:47:40 0.0 0.0 0.0 0.001658833 0.001348987 0.010766233 0.0 0.001657841
19/03/21 23:47:50 0.0 0.0 0.0 0.001081403 0.00120553 0.010942344 0.0 0.00125704
19/03/21 23:48:00 0.0 0.0 0.0 0.001948079 0.001660443 0.008998102 0.0 0.001815507
19/03/21 23:48:10 0.008412931 0.0286361 0.024714782 0.004919022 0.001303213 0.013179576 0.001095563 0.001034583
19/03/21 23:48:20 0.0 0.0 0.0 0.001832835 0.002836314 0.010684999 0.0 0.001950407
19/03/21 23:48:30 0.0 0.0 0.0 0.001559144 0.002703782 0.006803068 0.0 0.004681483
19/03/21 23:48:40 0.0 0.0 0.0 0.001068189 0.001060722 0.007718421 0.0 0.004799619
19/03/21 23:48:50 0.0 0.0 0.0 0.00094474 0.001365754 0.006469032 0.0 0.001029963
19/03/21 23:49:00 0.0 0.0 0.0 0.003502232 0.002250322 0.010681769 0.0 0.001185342
19/03/21 23:49:10 0.0 0.0 0.0 0.001177382 0.001185238 0.007271939 0.0 0.001680205
19/03/21 23:49:20 0.0157609 0.042633124 0.024857219 0.001130006 0.001488885 0.014070678 0.002042158 0.00439387
19/03/21 23:49:30 0.0 0.0 0.0 0.001124828 0.001687992 0.006763751 0.0 0.001633417
19/03/21 23:49:40 0.0 0.0 0.0 0.001057078 0.002129846 0.01239959 0.0 0.001617936
19/03/21 23:49:50 0.0 0.0 0.0 0.001387439 0.000771768 0.012782638 0.0 0.001647239
19/03/21 23:50:00 0.0 0.0 0.0 0.002170928 0.001231959 0.007552432 0.0 0.010963523
19/03/21 23:50:10 0.0 0.0 0.0 0.001415945 0.001311396 0.007101283 0.0 0.001369316
19/03/21 23:50:20 0.0 0.0 0.0 0.00110818 0.002372315 0.00533306 0.0 0.001345389
19/03/21 23:50:30 0.015039997 0.02307703 0.018016415 0.002560699 0.009111724 0.014100272 0.001113522 0.001572384
19/03/21 23:50:40 0.0 0.0 0.0 0.002448786 0.001495523 0.01042479 0.0 0.011168619
19/03/21 23:50:50 0.0 0.0 0.0 0.001285447 0.003264406 0.012179079 0.0 0.004368051
19/03/21 23:51:00 0.0 0.0 0.0 0.002082113 0.00118999 0.015261832 0.0 0.003258385
19/03/21 23:51:10 0.0 0.0 0.0 0.00104356 0.003013838 0.01676716 0.0 0.004270827
19/03/21 23:51:20 0.0 0.0 0.0 0.002783302 0.001281515 0.019420234 0.0 0.001238145
19/03/21 23:51:30 0.0 0.0 0.0 0.002065556 0.006453342 0.008444118 0.0 0.007092847
19/03/21 23:51:40 0.008651096 0.040817977 0.041193325 0.002031447 0.004292341 0.009968924 0.000838244 0.001357248
